,account_payment_method,approval_amount,scheduled_payment_amt,days_past_due,past_due_amt,age,zip_code,city,sms_contacted_ts,state,years_at_current_residence,months_at_current_residence,source,email_contacted_ts,payment_frequency,number_of_payments,redeem_ts
1827,2.0,482.0,73.39,0,0.0,52.0,18040,408.0,1.0,36.0,6,4,2.0,1.0,0.0,26,0.0
1828,2.0,1292.0,407.78,0,0.0,34.0,99205,1420.0,0.0,45.0,3,0,2.0,1.0,1.0,52,0.0
1829,2.0,382.0,63.41,0,0.0,24.0,30236,718.0,1.0,10.0,0,11,2.0,1.0,0.0,26,0.0
1830,2.0,60.0,119.2,0,0.0,33.0,78235,1316.0,0.0,41.0,1,0,2.0,1.0,2.0,12,0.0
1832,2.0,151.0,31.53,0,0.0,23.0,93305,85.0,0.0,4.0,1,6,2.0,0.0,3.0,24,0.0
1833,2.0,564.0,75.5,0,0.0,32.0,34470,1062.0,0.0,9.0,1,0,2.0,1.0,0.0,26,0.0
1834,2.0,1187.0,66.15,0,0.0,43.0,76020,80.0,1.0,41.0,11,0,2.0,0.0,4.0,52,0.0
1835,2.0,71.0,13.39,159,127.2,34.0,98033,748.0,0.0,45.0,0,1,2.0,1.0,3.0,24,0.0
1836,2.0,612.0,84.68,0,0.0,51.0,98203,461.0,1.0,45.0,1,0,2.0,1.0,3.0,24,0.0
1837,2.0,441.0,25.27,0,0.0,27.0,77088,669.0,0.0,41.0,2,1,0.0,1.0,4.0,52,0.0
1838,2.0,175.0,80.89,0,0.0,42.0,84062,1168.0,0.0,42.0,1,6,2.0,1.0,0.0,26,0.0
1839,2.0,643.0,98.04,0,0.0,36.0,19120,1146.0,0.0,36.0,6,11,2.0,1.0,0.0,26,0.0
1840,2.0,965.0,118.99,0,0.0,46.0,89147,790.0,1.0,31.0,2,3,2.0,1.0,0.0,26,0.0
1841,2.0,509.0,99.0,0,0.0,33.0,92345,636.0,1.0,4.0,5,1,2.0,1.0,0.0,52,0.0
1842,2.0,697.0,112.62,91,675.72,43.0,31088,1575.0,1.0,10.0,1,0,5.0,1.0,3.0,24,0.0
1843,2.0,90.0,27.71,0,0.0,64.0,77036,669.0,0.0,41.0,5,6,2.0,1.0,4.0,52,0.0
1844,2.0,361.0,42.9,0,0.0,28.0,78731,75.0,1.0,41.0,0,6,0.0,1.0,0.0,26,0.0
1845,2.0,321.0,114.59,149,458.36,54.0,77021,669.0,1.0,41.0,2,0,6.0,1.0,1.0,12,0.0
1846,2.0,1720.0,131.9,0,0.0,50.0,77083,669.0,1.0,41.0,3,2,2.0,1.0,4.0,52,0.0
1847,2.0,232.0,93.46,0,0.0,40.0,30039,1393.0,0.0,10.0,2,0,0.0,1.0,3.0,24,0.0
1848,2.0,303.0,92.24,0,0.0,49.0,32218,702.0,1.0,9.0,2,0,2.0,1.0,1.0,12,0.0
1849,2.0,1057.0,164.31,0,0.0,26.0,18106,29.0,1.0,36.0,2,1,6.0,1.0,0.0,52,0.0
1850,2.0,678.0,50.96,0,0.0,43.0,11741,652.0,1.0,32.0,6,0,2.0,1.0,4.0,52,0.0
1851,2.0,625.0,146.19,0,0.0,54.0,24319,243.0,1.0,43.0,6,0,2.0,1.0,0.0,26,0.0
1852,2.0,722.0,98.16,0,0.0,31.0,45211,252.0,0.0,33.0,2,0,2.0,1.0,0.0,26,0.0
1853,2.0,435.0,144.5,131,622.5,20.0,85746,1526.0,1.0,3.0,1,1,0.0,1.0,1.0,26,0.0
1854,1.0,529.0,261.87,337,1935.23,50.0,93552,1110.0,1.0,4.0,0,6,2.0,1.0,1.0,24,0.0
1855,2.0,512.0,78.66,0,0.0,48.0,32773,1337.0,1.0,9.0,0,1,2.0,1.0,0.0,52,0.0
1856,2.0,628.0,201.67,0,0.0,52.0,92154,1320.0,0.0,4.0,1,0,2.0,1.0,2.0,12,0.0
1857,2.0,1064.0,290.67,189,1815.36,27.0,93618,372.0,1.0,4.0,6,10,2.0,1.0,1.0,12,0.0
1858,2.0,147.0,111.3,0,0.0,28.0,30606,67.0,1.0,10.0,3,5,2.0,1.0,0.0,26,0.0
1859,2.0,768.0,223.58,182,1341.48,39.0,98032,738.0,1.0,45.0,4,3,2.0,1.0,1.0,12,0.0
1860,2.0,207.0,15.14,0,0.0,35.0,24502,858.0,1.0,43.0,1,0,2.0,1.0,4.0,52,0.0
1861,2.0,854.0,62.2,0,0.0,45.0,77036,669.0,0.0,41.0,2,0,2.0,1.0,4.0,52,0.0
1862,2.0,662.0,197.09,0,0.0,58.0,89074,628.0,0.0,31.0,4,5,2.0,1.0,1.0,12,0.0
1863,2.0,106.0,13.16,0,0.0,23.0,34741,750.0,0.0,9.0,3,0,6.0,1.0,4.0,52,0.0
1864,2.0,613.0,87.16,0,0.0,36.0,27909,434.0,0.0,26.0,0,6,5.0,1.0,3.0,24,0.0
1865,2.0,148.0,33.65,0,0.0,30.0,68801,565.0,1.0,28.0,4,0,2.0,1.0,0.0,26,0.0
1866,2.0,134.0,93.27,0,0.0,26.0,99205,1420.0,0.0,45.0,1,0,2.0,1.0,0.0,26,0.0
1867,2.0,706.0,46.72,0,0.0,31.0,76117,595.0,0.0,41.0,6,0,2.0,1.0,4.0,52,0.0
1868,2.0,434.0,72.97,204,1063.23,23.0,85706,1526.0,0.0,3.0,2,0,2.0,1.0,0.0,26,0.0
1869,2.0,499.0,100.75,0,0.0,63.0,78728,75.0,0.0,41.0,1,0,2.0,1.0,0.0,26,0.0
1870,2.0,443.0,60.38,154,664.2,42.0,86409,744.0,1.0,3.0,3,11,2.0,1.0,0.0,26,0.0
1871,2.0,892.0,49.95,0,0.0,60.0,19124,1145.0,0.0,36.0,1,5,2.0,1.0,4.0,52,0.0
1872,2.0,692.0,238.16,0,0.0,28.0,76401,1443.0,1.0,41.0,2,4,2.0,1.0,1.0,52,0.0
1873,2.0,872.0,122.5,0,0.0,39.0,30341,68.0,0.0,10.0,3,0,2.0,1.0,0.0,26,0.0
1874,2.0,378.0,72.54,0,0.0,45.0,29063,693.0,0.0,38.0,5,0,2.0,1.0,0.0,24,0.0
1875,2.0,662.0,111.2,0,0.0,38.0,91911,249.0,0.0,4.0,6,9,6.0,1.0,3.0,24,0.0
1876,2.0,714.0,44.21,0,0.0,43.0,30331,68.0,1.0,10.0,2,8,2.0,1.0,4.0,52,0.0
1877,2.0,514.0,70.53,0,0.0,32.0,75846,713.0,1.0,41.0,6,0,2.0,1.0,4.0,52,0.0
1878,2.0,374.0,55.06,0,0.0,21.0,34142,683.0,1.0,9.0,6,0,5.0,1.0,0.0,26,0.0
1879,2.0,570.0,42.01,0,0.0,29.0,33137,923.0,1.0,9.0,3,5,2.0,1.0,4.0,52,0.0
1880,2.0,463.0,61.68,0,0.0,69.0,32808,1083.0,0.0,9.0,2,0,6.0,0.0,0.0,26,0.0
1881,2.0,1188.0,329.4,0,0.0,43.0,92231,187.0,0.0,4.0,6,0,2.0,1.0,1.0,12,0.0
1882,2.0,844.0,348.0,0,0.0,89.0,92113,1320.0,0.0,4.0,6,0,2.0,1.0,1.0,12,0.0
1883,2.0,509.0,84.64,0,0.0,49.0,75070,906.0,1.0,41.0,2,0,6.0,1.0,0.0,26,0.0
1884,2.0,692.0,95.2,0,0.0,33.0,19134,1146.0,1.0,36.0,3,3,2.0,1.0,0.0,26,0.0
1885,2.0,780.0,113.53,0,0.0,27.0,93309,85.0,1.0,4.0,4,0,0.0,1.0,0.0,26,0.0
1886,2.0,307.0,24.88,0,0.0,29.0,97875,1436.0,1.0,35.0,2,0,2.0,1.0,4.0,52,0.0
1887,2.0,700.0,45.03,217,1395.93,28.0,33432,133.0,1.0,9.0,1,2,6.0,1.0,4.0,52,0.0
1888,2.0,598.0,107.8,0,0.0,26.0,78509,1326.0,0.0,41.0,12,0,2.0,1.0,0.0,26,0.0
1889,2.0,518.0,74.6,121,596.8,25.0,77071,669.0,1.0,41.0,0,2,2.0,1.0,3.0,24,0.0
1890,2.0,87.0,57.49,0,0.0,59.0,85323,79.0,0.0,3.0,11,0,2.0,1.0,1.0,12,0.0
1891,2.0,673.0,188.03,121,752.12,36.0,95206,1446.0,1.0,4.0,3,0,2.0,1.0,1.0,12,0.0
1892,2.0,278.0,70.29,0,0.0,43.0,20744,509.0,0.0,20.0,3,0,2.0,1.0,1.0,26,0.0
1893,2.0,216.0,43.76,0,0.0,29.0,32792,1647.0,1.0,9.0,0,9,2.0,1.0,3.0,24,0.0
1894,2.0,44.0,86.23,111,71.23,34.0,74346,705.0,1.0,34.0,6,0,5.0,1.0,4.0,52,0.0
1895,2.0,1348.0,106.79,0,0.0,55.0,19802,1636.0,0.0,8.0,6,10,2.0,1.0,4.0,52,0.0
1896,2.0,808.0,267.38,0,0.0,39.0,92249,623.0,0.0,4.0,6,0,2.0,1.0,1.0,26,0.0
1897,2.0,566.0,38.84,0,0.0,58.0,19134,1146.0,0.0,36.0,1,4,2.0,1.0,4.0,52,0.0
1898,2.0,576.0,38.32,0,0.0,30.0,77083,669.0,0.0,41.0,2,2,0.0,1.0,4.0,52,0.0
1899,2.0,473.0,66.52,126,598.68,35.0,95632,533.0,1.0,4.0,2,10,5.0,1.0,0.0,26,0.0
1900,2.0,253.0,73.92,212,517.44,65.0,87107,21.0,0.0,30.0,4,0,2.0,1.0,1.0,12,0.0
1901,2.0,1303.0,214.65,0,0.0,43.0,76541,742.0,1.0,41.0,2,0,2.0,1.0,3.0,24,0.0
1902,2.0,632.0,84.17,0,0.0,32.0,33604,1479.0,1.0,9.0,2,0,6.0,1.0,0.0,26,0.0
1903,2.0,951.0,66.57,0,0.0,40.0,48204,369.0,0.0,22.0,5,0,2.0,1.0,4.0,52,0.0
1904,2.0,353.0,55.2,0,0.0,45.0,92027,452.0,1.0,4.0,3,3,2.0,1.0,0.0,26,0.0
1905,2.0,50.0,21.34,0,0.0,22.0,80231,363.0,1.0,5.0,6,0,5.0,1.0,4.0,52,0.0
1906,2.0,1106.0,269.07,163,1640.51,26.0,77705,101.0,0.0,41.0,5,6,2.0,1.0,0.0,52,0.0
1907,2.0,762.0,52.89,0,0.0,47.0,33185,923.0,1.0,9.0,3,0,2.0,1.0,4.0,52,0.0
1908,2.0,352.0,21.04,0,0.0,55.0,78223,1316.0,1.0,41.0,6,0,2.0,1.0,4.0,52,0.0
1909,2.0,773.0,59.04,0,0.0,42.0,77064,669.0,1.0,41.0,6,0,2.0,1.0,4.0,52,0.0
1910,2.0,995.0,127.83,0,0.0,31.0,76140,491.0,1.0,41.0,0,8,0.0,0.0,0.0,26,0.0
1911,2.0,515.0,72.09,197,937.17,24.0,33607,1479.0,0.0,9.0,1,0,2.0,1.0,3.0,24,0.0
1912,2.0,764.0,190.37,104,1312.59,38.0,21208,1152.0,1.0,20.0,4,0,2.0,1.0,3.0,24,0.0
1913,2.0,1422.0,188.47,0,0.0,55.0,30168,74.0,1.0,10.0,0,5,2.0,1.0,0.0,26,0.0
1914,2.0,391.0,55.83,0,0.0,24.0,92102,1320.0,1.0,4.0,6,0,2.0,1.0,0.0,26,0.0
1915,1.0,1776.0,243.39,180,2970.93,37.0,76103,510.0,1.0,41.0,1,0,2.0,1.0,0.0,52,0.0
1916,2.0,623.0,224.59,0,0.0,79.0,30038,827.0,0.0,10.0,3,0,2.0,1.0,2.0,12,0.0
1917,2.0,818.0,109.06,168,1308.72,22.0,50321,365.0,1.0,12.0,0,6,2.0,1.0,0.0,26,0.0
1918,2.0,436.0,49.3,0,0.0,50.0,77020,669.0,1.0,41.0,6,0,2.0,1.0,4.0,26,0.0
1919,2.0,1429.0,217.48,0,0.0,26.0,33133,923.0,0.0,9.0,6,0,6.0,1.0,0.0,26,0.0
1920,2.0,297.0,40.43,0,0.0,36.0,90262,860.0,0.0,4.0,0,6,2.0,1.0,3.0,24,0.0
1921,2.0,533.0,33.42,0,0.0,26.0,78758,75.0,0.0,41.0,3,0,0.0,1.0,4.0,52,0.0
1922,2.0,254.0,30.69,0,0.0,25.0,31525,166.0,0.0,10.0,1,0,2.0,1.0,0.0,26,0.0
1923,2.0,628.0,95.73,0,0.0,51.0,20886,530.0,1.0,20.0,1,3,2.0,1.0,0.0,26,0.0
1924,2.0,633.0,47.16,0,0.0,33.0,33024,656.0,0.0,9.0,4,0,2.0,1.0,4.0,52,0.0
1925,2.0,1658.0,275.07,0,0.0,61.0,75501,1498.0,0.0,41.0,6,0,0.0,1.0,3.0,24,0.0
1926,2.0,448.0,62.13,0,0.0,26.0,37075,629.0,0.0,40.0,6,0,2.0,1.0,0.0,26,0.0
1927,2.0,192.0,38.05,0,0.0,21.0,85705,1526.0,1.0,3.0,5,5,2.0,1.0,0.0,26,0.0
1928,2.0,487.0,79.81,0,0.0,42.0,85204,919.0,1.0,3.0,1,1,2.0,1.0,3.0,24,0.0
1929,2.0,752.0,114.92,0,0.0,33.0,78664,1288.0,0.0,41.0,1,0,2.0,1.0,0.0,26,0.0
1930,2.0,706.0,258.07,0,0.0,47.0,75110,309.0,1.0,41.0,3,0,2.0,1.0,1.0,12,0.0
1931,2.0,409.0,45.68,0,0.0,20.0,19132,1146.0,1.0,36.0,6,0,2.0,1.0,4.0,52,0.0
1932,2.0,340.0,108.39,0,0.0,46.0,92404,1318.0,1.0,4.0,5,9,2.0,1.0,0.0,26,0.0
1933,2.0,96.0,89.53,195,170.1,48.0,22042,469.0,0.0,43.0,1,6,2.0,1.0,1.0,26,0.0
1934,2.0,1371.0,90.14,145,1872.94,26.0,32257,702.0,1.0,9.0,0,8,5.0,1.0,4.0,52,0.0
1935,2.0,678.0,83.38,0,0.0,51.0,85044,1147.0,0.0,3.0,2,2,5.0,1.0,0.0,26,0.0
1936,2.0,1277.0,166.72,131,1567.2,30.0,79107,37.0,1.0,41.0,4,0,4.0,1.0,0.0,26,0.0
1937,2.0,483.0,54.0,220,1052.0,40.0,90650,1053.0,1.0,4.0,4,0,2.0,1.0,4.0,52,0.0
1938,2.0,756.0,49.52,0,0.0,54.0,79924,428.0,1.0,41.0,5,0,2.0,1.0,4.0,52,0.0
1939,2.0,538.0,39.39,0,0.0,31.0,75135,185.0,1.0,41.0,1,5,0.0,1.0,4.0,52,0.0
1940,2.0,591.0,75.81,0,0.0,48.0,78537,375.0,1.0,41.0,6,7,5.0,1.0,4.0,52,0.0
1941,2.0,929.0,132.66,157,1491.92,49.0,89146,790.0,1.0,31.0,6,0,2.0,1.0,0.0,26,0.0
1942,2.0,1196.0,184.0,0,0.0,55.0,90222,288.0,0.0,4.0,5,0,2.0,1.0,0.0,52,0.0
1943,2.0,539.0,82.38,0,0.0,24.0,37086,764.0,1.0,40.0,0,7,2.0,1.0,0.0,26,0.0
1944,2.0,785.0,50.38,0,0.0,28.0,78726,75.0,1.0,41.0,3,0,2.0,1.0,4.0,52,0.0
1945,2.0,401.0,130.23,0,0.0,52.0,60628,239.0,1.0,14.0,6,0,2.0,0.0,0.0,26,0.0
1946,2.0,112.0,54.6,0,0.0,38.0,88021,48.0,0.0,30.0,6,11,2.0,0.0,3.0,24,0.0
1947,2.0,520.0,71.2,140,712.0,39.0,44106,264.0,1.0,33.0,0,4,0.0,1.0,0.0,26,0.0
1948,2.0,598.0,132.61,0,0.0,49.0,85705,1526.0,1.0,3.0,0,5,2.0,1.0,3.0,24,0.0
1949,2.0,659.0,77.31,0,0.0,41.0,80840,1546.0,1.0,5.0,6,8,6.0,1.0,0.0,26,0.0
1950,2.0,408.0,74.07,0,0.0,29.0,90004,845.0,0.0,4.0,3,2,2.0,1.0,0.0,26,0.0
1951,2.0,249.0,34.74,200,448.31,47.0,44070,1044.0,1.0,33.0,2,9,4.0,0.0,3.0,26,0.0
1952,2.0,2045.0,530.67,0,0.0,65.0,1960,1128.0,1.0,19.0,6,0,2.0,1.0,1.0,52,0.0
1953,2.0,494.0,190.52,0,0.0,55.0,75217,335.0,1.0,41.0,5,2,2.0,1.0,1.0,12,0.0
1954,2.0,704.0,251.9,0,0.0,29.0,32218,702.0,1.0,9.0,1,2,2.0,1.0,1.0,26,0.0
1955,2.0,1412.0,401.42,92,1164.26,39.0,84401,1069.0,1.0,42.0,1,0,2.0,1.0,1.0,26,0.0
1956,2.0,1238.0,77.22,0,0.0,25.0,39212,182.0,0.0,24.0,5,0,2.0,1.0,4.0,52,0.0
1957,2.0,881.0,264.92,0,0.0,32.0,89106,790.0,1.0,31.0,0,3,2.0,1.0,1.0,26,0.0
1958,2.0,675.0,47.72,187,1272.4,41.0,90037,845.0,1.0,4.0,0,1,2.0,1.0,4.0,52,0.0
1959,2.0,242.0,43.2,0,0.0,22.0,21236,1054.0,0.0,20.0,2,0,0.0,1.0,3.0,24,0.0
1960,2.0,1717.0,225.67,0,0.0,32.0,78109,1316.0,1.0,41.0,3,0,2.0,1.0,0.0,26,0.0
1961,2.0,1288.0,198.05,0,0.0,30.0,86004,480.0,1.0,3.0,1,6,0.0,1.0,0.0,26,0.0
1962,2.0,1520.0,193.19,0,0.0,40.0,70056,1496.0,0.0,18.0,2,0,2.0,1.0,0.0,26,0.0
1963,2.0,477.0,73.8,0,0.0,36.0,43235,285.0,0.0,33.0,5,1,2.0,1.0,0.0,26,0.0
1964,2.0,318.0,40.8,0,0.0,39.0,38128,911.0,1.0,40.0,3,0,2.0,1.0,0.0,26,0.0
1965,2.0,519.0,35.83,93,477.45,27.0,33542,1679.0,1.0,9.0,2,0,2.0,1.0,4.0,52,0.0
1966,2.0,1024.0,69.49,0,0.0,38.0,81601,551.0,1.0,5.0,3,0,2.0,1.0,4.0,52,0.0
1967,2.0,435.0,66.9,0,0.0,28.0,20001,1581.0,1.0,7.0,4,4,2.0,1.0,0.0,26,0.0
1968,2.0,259.0,72.7,0,0.0,56.0,99201,1420.0,0.0,45.0,0,7,2.0,1.0,2.0,12,0.0
1969,2.0,1866.0,116.7,0,0.0,33.0,11226,162.0,1.0,32.0,6,11,0.0,1.0,4.0,52,0.0
1970,2.0,421.0,105.03,0,0.0,22.0,78228,1316.0,1.0,41.0,2,9,2.0,1.0,0.0,52,0.0
1971,2.0,815.0,129.77,0,0.0,39.0,40508,816.0,0.0,17.0,6,0,6.0,0.0,0.0,26,0.0
1972,2.0,371.0,23.35,0,0.0,45.0,23113,931.0,1.0,43.0,6,0,2.0,1.0,4.0,52,0.0
1973,2.0,605.0,41.47,0,0.0,30.0,90002,845.0,0.0,4.0,3,6,2.0,1.0,4.0,52,0.0
1974,2.0,242.0,45.49,0,0.0,35.0,30669,1539.0,0.0,10.0,1,0,0.0,1.0,0.0,26,0.0
1975,2.0,939.0,192.5,0,0.0,47.0,90602,1622.0,1.0,4.0,3,0,2.0,1.0,3.0,24,0.0
1976,2.0,683.0,97.58,0,0.0,34.0,34205,144.0,0.0,9.0,6,0,2.0,0.0,0.0,26,0.0
1977,2.0,527.0,140.58,0,0.0,67.0,32119,1399.0,1.0,9.0,2,6,0.0,1.0,1.0,12,0.0
1978,2.0,608.0,92.66,0,0.0,47.0,20024,1581.0,0.0,7.0,3,5,2.0,1.0,0.0,26,0.0
1979,2.0,425.0,61.32,210,919.8,52.0,78501,903.0,1.0,41.0,6,0,2.0,1.0,0.0,26,0.0
1980,2.0,147.0,16.29,0,0.0,32.0,19142,1146.0,0.0,36.0,5,5,2.0,1.0,0.0,26,0.0
1981,2.0,1416.0,227.82,0,0.0,47.0,76244,510.0,0.0,41.0,3,0,6.0,1.0,0.0,52,0.0
1982,2.0,463.0,100.0,0,0.0,32.0,30093,1028.0,0.0,10.0,0,6,2.0,1.0,4.0,52,0.0
1983,2.0,693.0,105.74,0,0.0,43.0,77590,1499.0,0.0,41.0,1,0,2.0,0.0,0.0,26,0.0
1984,2.0,525.0,78.12,0,0.0,41.0,94015,336.0,1.0,4.0,6,11,2.0,1.0,3.0,24,0.0
1985,2.0,340.0,88.52,142,415.75,51.0,75672,889.0,1.0,41.0,3,0,2.0,1.0,1.0,12,0.0
1986,2.0,280.0,25.93,0,0.0,32.0,78744,75.0,1.0,41.0,6,0,2.0,1.0,4.0,52,0.0
1987,0.0,1130.0,96.6,225,1369.0,37.0,77571,762.0,1.0,41.0,6,0,2.0,1.0,4.0,52,0.0
1988,2.0,1426.0,189.3,0,0.0,28.0,98292,1437.0,0.0,45.0,4,0,2.0,0.0,0.0,26,0.0
1989,2.0,387.0,37.67,0,0.0,28.0,78070,1423.0,1.0,41.0,4,0,0.0,1.0,4.0,52,0.0
1990,2.0,1500.0,221.05,136,2046.3,30.0,93721,518.0,1.0,4.0,3,0,4.0,1.0,0.0,52,0.0
1991,2.0,968.0,261.41,0,0.0,55.0,92346,642.0,0.0,4.0,6,0,2.0,1.0,1.0,26,0.0
1992,2.0,692.0,89.36,226,1479.59,23.0,12053,358.0,0.0,32.0,2,4,6.0,0.0,0.0,52,0.0
1993,2.0,591.0,83.59,0,0.0,45.0,73120,1071.0,0.0,34.0,2,0,5.0,1.0,3.0,24,0.0
1994,2.0,578.0,190.62,96,571.86,47.0,76502,1489.0,1.0,41.0,6,0,2.0,1.0,1.0,52,0.0
1995,2.0,489.0,100.84,0,0.0,26.0,33135,923.0,0.0,9.0,2,0,2.0,1.0,3.0,24,0.0
1996,2.0,599.0,84.27,0,0.0,61.0,75043,540.0,1.0,41.0,6,11,2.0,1.0,0.0,26,0.0
1997,2.0,717.0,92.43,91,600.78,37.0,33181,1042.0,1.0,9.0,5,0,2.0,1.0,0.0,26,0.0
1998,2.0,303.0,43.82,0,0.0,24.0,84078,1558.0,0.0,42.0,1,0,2.0,1.0,0.0,24,0.0
1999,2.0,740.0,100.59,0,0.0,48.0,78666,1329.0,0.0,41.0,3,1,2.0,1.0,0.0,26,0.0
2000,2.0,1040.0,70.27,210,2108.1,39.0,91762,1077.0,0.0,4.0,6,10,5.0,1.0,4.0,52,0.0
2001,2.0,483.0,61.71,0,0.0,25.0,92407,1318.0,1.0,4.0,5,0,6.0,1.0,0.0,26,0.0
2002,2.0,780.0,127.88,0,0.0,51.0,77471,1281.0,0.0,41.0,6,0,0.0,1.0,0.0,26,0.0
2003,2.0,307.0,59.24,0,0.0,55.0,21244,89.0,1.0,20.0,6,0,2.0,1.0,0.0,26,0.0
2004,2.0,523.0,78.5,0,0.0,29.0,76522,300.0,0.0,41.0,6,0,2.0,1.0,0.0,26,0.0
2005,2.0,353.0,201.72,0,0.0,38.0,78744,75.0,1.0,41.0,1,0,2.0,1.0,1.0,24,0.0
2006,2.0,1313.0,55.58,91,722.54,36.0,90804,838.0,1.0,4.0,0,1,0.0,1.0,4.0,52,0.0
2007,2.0,674.0,43.13,0,0.0,22.0,78634,680.0,1.0,41.0,4,0,2.0,1.0,4.0,52,0.0
2008,2.0,607.0,89.27,0,0.0,28.0,89104,790.0,0.0,31.0,3,0,2.0,1.0,0.0,26,0.0
2009,2.0,1474.0,61.8,0,0.0,25.0,92707,1339.0,1.0,4.0,1,2,2.0,1.0,4.0,52,0.0
2010,0.0,590.0,46.11,168,1106.64,23.0,34758,750.0,1.0,9.0,1,0,0.0,1.0,4.0,52,0.0
2011,2.0,201.0,257.49,165,514.97,21.0,30909,72.0,1.0,10.0,6,0,2.0,1.0,1.0,26,0.0
2012,2.0,634.0,120.6,0,0.0,66.0,19134,1146.0,1.0,36.0,6,11,2.0,1.0,1.0,12,0.0
2013,2.0,167.0,62.6,0,0.0,42.0,76014,60.0,0.0,41.0,0,2,0.0,1.0,3.0,24,0.0
2014,2.0,1020.0,77.29,0,0.0,28.0,85301,555.0,1.0,3.0,3,1,2.0,1.0,4.0,52,0.0
2015,2.0,387.0,27.6,0,0.0,47.0,34689,1481.0,1.0,9.0,1,0,0.0,1.0,4.0,52,0.0
2016,2.0,96.0,43.09,0,0.0,24.0,87114,21.0,0.0,30.0,2,0,2.0,1.0,3.0,24,0.0
2017,2.0,556.0,36.94,0,0.0,32.0,2184,145.0,1.0,19.0,3,0,2.0,1.0,4.0,52,0.0
2018,2.0,611.0,115.65,0,0.0,32.0,60435,717.0,1.0,14.0,2,0,2.0,0.0,0.0,26,0.0
2019,2.0,778.0,247.57,0,0.0,39.0,30238,718.0,0.0,10.0,1,0,2.0,1.0,2.0,12,0.0
2020,2.0,684.0,102.24,0,0.0,37.0,10467,159.0,0.0,32.0,3,0,2.0,1.0,3.0,24,0.0
2021,2.0,802.0,118.67,0,0.0,29.0,33160,1461.0,1.0,9.0,3,0,2.0,1.0,0.0,26,0.0
2022,2.0,1323.0,82.29,0,0.0,51.0,77087,669.0,1.0,41.0,12,2,2.0,1.0,4.0,52,0.0
2023,2.0,1439.0,109.53,0,0.0,35.0,79936,428.0,0.0,41.0,6,0,2.0,1.0,4.0,52,0.0
2024,2.0,1079.0,148.97,0,0.0,27.0,19082,1543.0,0.0,36.0,6,0,2.0,1.0,0.0,26,0.0
2025,2.0,404.0,132.44,0,0.0,44.0,69361,1356.0,1.0,28.0,5,8,2.0,1.0,1.0,12,0.0
2026,2.0,207.0,25.67,0,0.0,44.0,92301,10.0,0.0,4.0,5,0,2.0,1.0,4.0,52,0.0
2027,2.0,486.0,73.62,0,0.0,27.0,75238,335.0,1.0,41.0,0,3,6.0,1.0,3.0,24,0.0
2028,2.0,992.0,323.86,0,0.0,35.0,78832,1264.0,1.0,41.0,12,0,2.0,1.0,2.0,12,0.0
2029,2.0,957.0,66.44,0,0.0,30.0,32693,1520.0,1.0,9.0,6,0,2.0,1.0,4.0,52,0.0
2030,2.0,343.0,28.93,0,0.0,41.0,77082,669.0,0.0,41.0,5,0,2.0,0.0,4.0,52,0.0
2031,2.0,498.0,25.39,0,0.0,37.0,76504,1489.0,0.0,41.0,5,0,2.0,1.0,4.0,52,0.0
2032,2.0,463.0,63.04,0,0.0,34.0,76086,1590.0,0.0,41.0,0,5,5.0,1.0,0.0,26,0.0
2033,2.0,434.0,144.3,0,0.0,25.0,83301,1532.0,1.0,13.0,1,7,2.0,1.0,1.0,24,0.0
2034,2.0,388.0,111.97,0,0.0,29.0,37214,993.0,0.0,40.0,0,9,5.0,1.0,1.0,12,0.0
2035,2.0,680.0,96.06,0,0.0,35.0,84054,1049.0,0.0,42.0,3,2,6.0,1.0,0.0,26,0.0
2036,2.0,598.0,195.74,0,0.0,44.0,11427,1210.0,0.0,32.0,5,0,2.0,0.0,1.0,12,0.0
2037,2.0,1895.0,590.0,0,0.0,23.0,89147,790.0,0.0,31.0,1,0,2.0,1.0,2.0,52,0.0
2038,2.0,265.0,32.63,0,0.0,46.0,92683,1612.0,0.0,4.0,6,6,2.0,1.0,0.0,26,0.0
2039,2.0,354.0,46.54,0,0.0,34.0,99216,1421.0,1.0,45.0,1,0,2.0,1.0,0.0,26,0.0
2040,2.0,814.0,60.31,224,1929.92,41.0,77084,669.0,1.0,41.0,4,0,6.0,1.0,4.0,52,0.0
2041,2.0,611.0,201.94,0,0.0,60.0,44146,103.0,1.0,33.0,6,11,6.0,1.0,1.0,26,0.0
2042,2.0,305.0,45.75,0,0.0,51.0,38574,958.0,1.0,40.0,1,0,2.0,1.0,0.0,26,0.0
2043,2.0,808.0,161.58,0,0.0,43.0,78664,1288.0,0.0,41.0,4,0,2.0,1.0,0.0,26,0.0
2044,2.0,351.0,111.47,0,0.0,21.0,1844,921.0,1.0,19.0,2,0,5.0,1.0,1.0,52,0.0
2045,2.0,227.0,34.11,0,0.0,44.0,85730,1526.0,0.0,3.0,3,0,2.0,1.0,0.0,26,0.0
2046,2.0,802.0,107.96,0,0.0,37.0,94601,1060.0,1.0,4.0,0,3,2.0,1.0,0.0,26,0.0
2047,2.0,264.0,30.98,0,0.0,35.0,30083,1447.0,0.0,10.0,2,4,2.0,1.0,4.0,52,0.0
2048,2.0,159.0,62.92,0,0.0,41.0,32119,1399.0,1.0,9.0,2,6,2.0,1.0,1.0,26,0.0
